,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90
476,,,103025,0,0,-5,5,2,3,6.3,4.2,2,Riyad,3.2,303,False,,,75,103025.jpg,4.2,Mahrez,8.9,False,,a,13,43,126,2792148,0,2424019,0,0.4,16.8,Mahrez,1913,5,12,6,23,0,0,0,2,0,0,11,470,540.0,803.1,524.0,186.5,22,5.40,5.22,10.62,18.28,104,45,22,18,58,36,40,29,1.0,,2.0,,2.0,,0.25,0.0,0.25,0.5,0.86,1.08,26,13,94,39,41,20,47,15,1.04,0.28
477,100.0,75.0,114283,0,0,1,-1,2,3,1.7,0.9,0,Jack,0.2,305,False,,2023-05-24T23:30:09.833906Z,71,114283.jpg,4.3,Grealish,7.9,False,,a,13,43,121,2703020,0,2234404,0,0.0,17.0,Grealish,2051,5,10,10,16,0,0,0,4,0,0,9,490,515.8,721.3,683.0,191.7,23,4.50,6.74,11.24,14.46,112,49,29,22,35,20,37,26,4.0,,,,,,0.2,0.0,0.3,0.5,0.63,0.7,36,19,375,180,33,15,50,16,1.01,0.44
478,0.0,0.0,121145,0,0,1,-1,4,2,0.0,0.0,0,João,0.0,306,False,Season-long loan to Bayern Munich,2023-01-31T13:55:52.460014Z,71,121145.jpg,4.3,Cancelo,17.8,False,,u,13,43,73,3729404,0,6560851,0,0.0,10.3,Cancelo,1273,2,2,6,16,0,0,0,3,1,0,10,304,277.0,266.4,276.0,81.2,16,0.83,1.53,2.36,13.34,254,98,137,27,139,15,182,46,,,,,,,0.06,0.0,0.11,0.17,0.94,1.13,37,2,770,260,34,4,18,5,1.13,0.42
479,,,121160,0,0,-1,1,0,1,2.8,3.8,3,Ederson,2.8,307,False,,,54,121160.jpg,3.5,Santana de Moraes,15.0,False,,a,13,43,121,2129302,0,2361752,0,0.5,22.4,Ederson,3150,0,1,11,32,0,0,0,3,0,46,8,581,508.4,13.1,0.0,52.1,35,0.00,0.22,0.22,28.08,114,18,442,5,770,84,278,18,,,,,,,0.0,1.31,0.01,0.01,0.8,0.91,125,4,115,13,108,22,24,5,1.0,0.31
480,100.0,50.0,126184,0,0,0,0,1,2,1.9,1.5,8,Nathan,2.0,308,False,,2023-05-06T20:30:08.256250Z,50,126184.jpg,3.5,Aké,2.4,False,,a,13,43,92,1184646,0,1087755,0,0.4,18.4,Aké,1871,1,0,9,15,0,0,0,2,0,0,9,419,405.2,175.9,150.0,73.3,22,1.55,1.30,2.85,16.48,170,65,203,49,220,43,209,61,,,,,,,0.07,0.0,0.06,0.13,0.79,0.72,188,21,158,52,105,26,125,45,1.06,0.43
481,100.0,75.0,146941,0,0,-4,4,0,2,2.6,3.6,2,Aymeric,3.8,309,False,,2023-05-24T23:30:09.857504Z,56,146941.jpg,3.3,Laporte,0.6,False,,a,13,43,40,117538,0,140420,0,0.7,7.1,Laporte,992,0,0,4,10,0,0,0,0,0,0,3,210,183.0,111.2,73.0,36.6,11,0.49,0.44,0.93,11.77,323,128,277,79,318,103,339,118,,,,,,,0.04,0.0,0.04,0.08,1.07,0.91,91,10,66,19,124,30,257,91,1.0,0.36
482,0.0,0.0,164484,0,0,0,0,0,1,0.0,0.0,0,Zack,0.0,310,False,Joined Middlesbrough on loan - Expected back 01 Jul,2022-07-19T23:00:04.232428Z,40,164484.jpg,0.0,Steffen,0.0,False,,u,13,43,0,0,0,2401,0,0.0,0.0,Steffen,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,581,62,567,45,529,36,585,62,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,657,41,425,53,593,62,673,73,0.0,0.0
483,,,165809,0,0,-3,3,2,3,2.2,1.5,0,Bernardo,0.5,311,False,,,67,165809.jpg,3.1,Veiga de Carvalho e Silva,5.9,False,,a,13,43,106,1995525,0,2267643,0,0.1,15.8,Bernardo,2196,4,6,7,24,0,0,0,5,0,0,9,427,492.0,515.0,424.0,143.1,24,2.09,3.83,5.92,23.24,121,52,57,47,86,56,76,54,,,,,,,0.09,0.0,0.16,0.25,0.95,0.98,46,23,326,158,149,61,67,22,0.98,0.29
484,100.0,75.0,171314,0,0,0,0,0,2,2.5,1.9,0,Rúben,1.5,312,False,,2023-05-24T23:30:09.872175Z,60,171314.jpg,3.1,Gato Alves Dias,7.4,False,,a,13,43,80,1104765,0,1588052,0,0.2,13.3,Dias,1997,0,0,9,16,0,0,0,3,0,0,1,432,416.8,83.7,124.0,62.5,22,1.36,0.34,1.70,17.36,160,60,319,103,247,63,242,75,,,,,,,0.06,0.0,0.02,0.08,0.78,0.72,69,6,208,60,147,44,54,19,0.99,0.41
485,100.0,100.0,209244,0,0,0,0,3,3,5.5,6.0,2,Phil,5.0,314,False,,2023-03-26T21:00:08.998209Z,80,209244.jpg,4.4,Foden,9.7,False,,a,13,43,142,4736083,0,4532519,0,0.6,17.8,Foden,1832,11,7,5,16,0,0,0,1,0,0,15,517,684.8,707.4,717.0,210.9,22,5.75,4.73,10.48,17.62,53,23,31,24,32,17,27,19,3.0,,4.0,,,,0.28,0.0,0.23,0.51,0.87,0.79,17,7,35,17,27,11,45,14,1.08,0.25
486,100.0,100.0,220566,0,0,-4,4,1,3,3.0,2.5,0,Rodrigo,1.5,315,False,,2022-10-02T21:00:07.266280Z,56,220566.jpg,3.0,Hernandez,1.9,False,,a,13,43,108,316252,0,450840,0,0.3,19.3,Rodri,2911,2,6,11,26,0,0,0,5,0,0,7,606,716.0,555.9,493.0,176.9,34,4.53,3.49,8.02,25.24,43,18,48,40,64,40,45,32,,,,,,,0.14,0.0,0.11,0.25,0.78,0.8,97,51,207,105,161,65,138,48,1.05,0.34
487,100.0,100.0,244851,0,0,-3,3,0,3,2.2,3.2,2,Cole,2.2,316,False,,2022-08-12T16:00:05.831482Z,42,244851.jpg,1.4,Palmer,0.1,False,,a,13,43,19,24237,0,27916,0,0.5,4.5,Palmer,358,0,1,1,4,0,0,0,1,0,0,0,76,73.0,88.7,155.0,31.9,2,0.36,0.49,0.85,7.13,415,179,313,169,215,126,359,161,,,,,,,0.09,0.0,0.12,0.21,1.79,1.01,613,324,149,66,423,184,404,145,0.5,0.25
488,0.0,0.0,432714,0,0,0,0,0,3,0.0,0.0,0,James,0.0,317,False,Season-long loan to Sheffield United,2022-08-04T13:21:06.218126Z,45,432714.jpg,0.0,McAtee,0.0,False,,u,13,43,0,0,0,885,0,0.0,0.0,McAtee,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,688,277,687,282,669,271,693,280,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,386,219,611,232,699,286,735,304,0.0,0.0
489,100.0,100.0,223094,0,0,9,-9,11,4,6.2,4.2,0,Erling,3.2,318,True,,2023-03-21T11:00:07.837535Z,124,223094.jpg,7.8,Haaland,78.4,False,,a,13,43,272,7833248,0,4782879,0,0.3,21.9,Haaland,2767,36,9,13,26,0,0,0,5,0,0,40,1040,1390.0,371.0,1825.0,358.1,33,28.54,3.11,31.65,25.24,1,1,99,9,1,1,4,2,,,,,1.0,,0.93,0.0,0.1,1.03,0.82,0.85,2,1,95,18,2,1,1,1,1.07,0.42
490,100.0,100.0,461358,0,0,-4,4,2,4,5.5,4.2,2,Julián,3.2,319,False,,2022-12-21T14:30:07.153297Z,61,461358.jpg,3.3,Álvarez,7.7,False,,a,13,43,103,1407829,0,869475,0,0.5,16.9,Álvarez,1448,9,3,5,16,0,0,0,0,0,0,14,393,434.2,286.5,569.0,129.0,13,6.79,1.63,8.42,17.14,148,15,129,14,53,21,85,16,,,,,3.0,,0.42,0.0,0.1,0.52,1.07,0.99,67,28,93,17,125,18,51,10,0.81,0.31
491,0.0,0.0,439510,0,0,-1,1,0,2,0.0,0.0,0,Luke,0.0,320,False,Season-long loan to Huddersfield Town,2022-08-25T14:30:06.307078Z,39,439510.jpg,0.0,Mbete-Tabu,0.1,False,,u,13,43,0,47144,0,57375,0,0.0,0.0,Mbete,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,566,200,550,198,511,188,570,199,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,751,248,410,136,578,200,436,164,0.0,0.0
492,0.0,0.0,447880,0,0,-2,2,0,2,0.0,0.0,0,Josh,0.0,322,False,Season-long loan to Coventry City,2023-01-12T11:56:39.707551Z,38,447880.jpg,0.0,Wilson-Esbrand,0.6,False,,u,13,43,0,227647,0,241778,0,0.0,0.0,Wilson-Esbrand,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,551,191,530,189,490,178,555,190,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,774,259,391,124,563,191,241,85,0.0,0.0
493,0.0,0.0,463034,0,0,-1,1,0,4,0.0,0.0,0,Liam,0.0,323,False,Joined Stoke City on loan - Expected back 01 Jul,2022-08-23T08:30:06.022828Z,44,463034.jpg,0.0,Delap,0.2,False,,u,13,43,0,13802,0,65713,0,0.0,0.0,Delap,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,665,69,662,69,642,69,670,71,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,530,90,581,55,676,71,391,59,0.0,0.0
494,100.0,100.0,88248,0,0,-3,3,1,1,4.8,5.0,0,Stefan,4.0,324,False,,2023-03-01T17:30:07.715628Z,37,88248.jpg,7.7,Ortega Moreno,1.5,False,,a,13,43,23,315760,0,225171,0,1.1,6.2,Ortega,270,0,0,2,1,0,0,0,0,0,14,5,90,116.8,0.0,0.0,11.7,3,0.00,0.00,0.00,4.12,372,29,517,13,476,3,443,29,,,,,,,0.0,4.67,0.0,0.0,1.37,0.33,777,85,56,4,3,2,159,21,1.0,0.67
495,100.0,100.0,155405,0,0,-2,2,0,3,2.0,2.8,2,Kalvin,1.8,325,False,,2022-12-23T10:30:07.728260Z,48,155405.jpg,1.2,Phillips,0.1,False,,a,13,43,14,7922,0,49632,0,0.4,2.9,Phillips,291,0,0,1,3,0,0,0,1,0,0,0,68,50.0,54.4,22.0,12.7,2,0.28,0.11,0.39,5.05,447,197,368,191,415,203,438,198,,,,,,,0.09,0.0,0.03,0.12,1.56,0.93,273,163,171,82,463,205,428,154,0.62,0.31
496,,,17601,0,0,-2,2,1,1,1.0,1.0,0,Scott,0.0,502,False,,,38,17601.jpg,0.0,Carson,0.4,False,,a,13,43,0,88998,0,72576,0,0.0,0.0,Carson,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,542,40,519,14,478,4,546,40,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,760,77,377,28,554,40,295,41,0.0,0.0
497,,,477064,0,0,-2,2,0,2,2.7,3.5,2,Rico,2.5,573,False,,,38,477064.jpg,2.1,Lewis,1.1,False,,a,13,43,29,399450,0,300248,0,0.7,7.6,Lewis,900,0,0,2,8,0,0,0,1,0,0,0,168,129.4,189.3,44.0,36.3,10,0.21,1.63,1.84,8.90,364,146,187,45,376,134,340,119,,,,,,,0.02,0.0,0.16,0.18,0.89,0.8,775,260,129,43,285,102,185,63,1.0,0.2
498,,,437468,0,0,-1,1,0,2,2.5,3.8,2,Sergio,2.8,587,False,,,44,437468.jpg,1.8,Gómez,0.1,False,,a,13,43,21,41010,0,38844,0,0.6,4.8,Sergio Gómez,340,0,1,1,6,0,0,0,0,0,0,1,83,76.2,80.5,30.0,18.7,2,0.37,1.05,1.42,5.90,410,154,324,105,398,144,413,150,,,,,,,0.1,0.0,0.28,0.38,1.56,1.59,521,119,114,35,353,127,447,167,0.53,0.26
499,0.0,0.0,219291,0,0,0,0,0,3,0.0,0.0,0,Claudio,0.0,599,False,Transferred to Palermo,2022-09-06T08:40:49.844334Z,45,219291.jpg,0.0,Gomes,0.0,False,,u,13,43,0,980,0,1225,0,0.0,0.0,Gomes,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,683,274,682,279,663,268,688,277,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,374,213,604,228,694,283,703,285,0.0,0.0
500,,,244932,0,0,0,0,0,3,1.0,1.0,0,Ben,0.0,600,False,,,45,244932.jpg,0.0,Knight,0.0,False,,a,13,43,0,1001,0,939,0,0.0,0.0,Knight,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,686,276,685,281,667,270,691,279,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,382,216,608,230,697,285,685,275,0.0,0.0
501,100.0,75.0,211975,0,0,1,-1,0,2,2.2,2.1,0,Manuel,1.8,610,False,,2023-05-24T23:30:10.295920Z,51,211975.jpg,2.8,Akanji,3.6,False,,a,13,43,82,1063599,0,699962,0,0.4,16.1,Akanji,2284,0,1,7,23,0,0,0,2,0,0,5,460,385.6,146.5,180.0,71.4,24,1.14,0.99,2.13,21.70,183,71,230,57,195,32,218,64,,,,,,,0.04,0.0,0.04,0.08,0.86,0.91,177,19,173,53,187,64,93,34,0.95,0.28
502,0.0,0.0,482769,0,0,-1,1,0,3,0.0,0.0,0,Máximo,0.0,712,False,International Duty - Expected back 12 Jun,2023-05-24T21:30:09.793852Z,44,482769.jpg,1.0,Perrone,0.0,False,,i,13,43,1,292,0,210,0,0.0,0.2,Perrone,18,0,0,0,1,0,0,0,0,0,0,0,4,1.0,2.6,4.0,0.8,0,0.00,0.01,0.01,0.19,531,243,468,226,464,226,520,236,,,,,,,0.0,0.0,0.05,0.05,0.95,5.0,532,295,583,217,497,223,741,309,0.0,0.0
503,,,434043,0,0,0,0,0,3,2.4,1.0,0,Alex,0.0,772,False,,,45,434043.jpg,0.0,Robertson,0.0,False,,a,13,43,0,14,0,1,0,0.0,0.0,Robertson,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,689,278,688,283,670,272,694,281,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,387,220,612,233,700,287,773,334,0.0,0.0
504,,,463210,0,0,0,0,0,3,2.4,1.3,1,Shea,0.3,773,False,,,45,463210.jpg,1.0,Charles,0.0,False,,a,13,43,1,17,0,2,0,0.1,0.2,Charles,27,0,0,0,1,0,0,0,0,0,0,0,3,13.8,0.9,0.0,1.5,0,0.00,0.00,0.00,0.05,484,216,489,234,687,281,505,226,,,,,,,0.0,0.0,0.0,0.0,0.17,3.33,409,231,343,162,501,225,774,335,0.0,0.0
505,,,472769,0,0,0,0,0,3,2.4,1.0,0,Nico,0.0,774,False,,,45,472769.jpg,0.0,O'Reilly,0.0,False,,a,13,43,0,16,0,4,0,0.0,0.0,O'Reilly,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,707,286,706,291,689,282,711,289,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,412,233,632,242,717,295,775,336,0.0,0.0
506,100.0,100.0,105666,0,0,-1,1,0,1,0.0,0.0,0,Jack,0.0,162,False,,2023-02-01T00:30:08.160797Z,44,105666.jpg,0.0,Butland,0.1,False,,a,14,1,0,4735,0,10956,0,0.0,0.0,Butland,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,652,83,648,74,622,65,657,83,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,484,21,554,78,664,83,487,56,0.0,0.0
507,0.0,0.0,14937,0,0,-3,3,1,4,0.0,0.0,0,Cristiano Ronaldo,0.0,326,False,Left club by mutual agreement,2022-11-23T09:33:05.428217Z,102,14937.jpg,2.0,dos Santos Aveiro,1.9,False,,u,14,1,20,227123,0,590916,0,0.0,2.0,Ronaldo,519,1,0,3,8,0,0,0,2,0,0,3,42,63.8,83.2,218.0,35.6,4,1.89,0.25,2.14,5.95,430,51,320,47,173,45,342,49,,,,,,,0.33,0.0,0.04,0.37,1.03,1.39,6,3,776,93,334,44,137,23,0.69,0.52
508,,,51940,0,0,1,-1,2,1,4.7,5.8,7,David,5.8,327,False,,,51,51940.jpg,4.2,De Gea Quintana,15.8,False,,a,14,1,161,2277434,0,1487278,0,1.1,31.6,De Gea,3420,0,0,17,43,0,1,0,0,0,101,5,729,828.0,13.0,0.0,84.3,38,0.00,0.22,0.22,50.24,23,7,444,7,760,81,171,7,,,,,,,0.0,2.66,0.01,0.01,1.32,1.13,167,5,17,1,37,8,22,4,1.0,0.45
509,,,76359,0,0,-2,2,1,2,0.0,0.0,0,Phil,0.0,328,False,,,38,76359.jpg,0.0,Jones,0.6,False,,a,14,1,0,88261,0,89256,0,0.0,0.0,Jones,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,546,188,524,186,483,174,550,187,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,765,253,382,118,558,188,244,86,0.0,0.0
510,100.0,100.0,90152,0,0,-2,2,0,2,2.3,3.5,0,Raphaël,3.5,329,False,,2023-04-13T22:30:08.845786Z,48,90152.jpg,3.2,Varane,3.1,False,,a,14,1,77,651331,0,656951,0,0.7,16.0,Varane,1912,0,0,10,22,1,0,0,1,0,0,2,392,387.0,74.0,124.0,58.8,22,0.75,0.51,1.26,27.27,181,70,336,113,246,62,256,82,,,,,,,0.04,0.0,0.02,0.06,1.28,1.04,266,39,77,24,134,38,107,36,1.04,0.47
511,100.0,100.0,95658,0,0,-3,3,0,2,0.3,0.8,2,Harry,0.8,330,False,,2023-04-27T23:30:08.634493Z,47,95658.jpg,2.4,Maguire,0.4,False,,a,14,1,39,44680,0,111875,0,0.2,8.3,Maguire,762,0,0,5,7,0,0,0,4,0,0,2,201,193.0,20.8,55.0,26.9,8,0.34,0.04,0.38,10.79,316,124,420,148,343,119,386,138,,,,,,,0.04,0.0,0.0,0.04,1.27,0.83,303,49,274,80,241,90,287,104,0.94,0.59
512,,,101582,0,0,-4,4,1,3,1.2,2.0,5,Frederico,2.0,331,False,,,51,101582.jpg,1.8,Rodrigues de Paula Santos,0.5,False,,a,14,1,62,58994,0,126223,0,0.4,12.2,Fred,1228,2,3,4,22,0,0,0,6,0,0,2,272,316.2,393.7,225.0,93.4,12,2.03,1.77,3.80,21.86,217,90,88,70,166,100,149,89,,,,,,,0.15,0.0,0.13,0.28,1.6,1.61,171,97,162,75,364,154,278,91,0.88,0.29
513,100.0,50.0,106760,0,0,3,-3,4,2,2.4,2.2,0,Luke,4.5,332,False,,2023-05-25T22:00:12.627114Z,53,106760.jpg,4.0,Shaw,19.2,False,,a,14,1,124,5515072,0,3556992,0,0.8,23.4,Shaw,2552,1,4,12,35,0,0,0,8,0,0,20,626,572.8,547.7,118.0,124.2,30,1.09,2.90,3.99,37.85,91,26,49,7,253,68,93,13,3.0,,4.0,,,,0.04,0.0,0.1,0.14,1.33,1.23,136,16,43,14,54,7,14,4,1.06,0.42
514,100.0,100.0,141746,0,0,-5,5,4,3,5.3,6.8,10,Bruno,6.8,333,False,,2023-04-24T22:00:08.072491Z,95,141746.jpg,4.8,Borges Fernandes,13.3,False,,a,14,1,176,3866605,0,2805980,0,0.7,18.5,Fernandes,3317,8,9,18,39,0,0,0,6,0,0,23,748,1004.2,1603.7,982.0,359.3,37,9.33,10.70,20.03,49.13,8,3,2,1,16,6,3,2,2.0,,3.0,,2.0,,0.25,0.0,0.29,0.54,1.33,1.06,8,5,11,6,16,7,31,9,1.0,0.49
515,0.0,0.0,152590,0,0,0,0,0,2,0.0,0.0,0,Alex,0.0,334,False,Joined Sevilla on loan - Expected back 01 Jul,2022-08-04T16:30:05.499124Z,50,152590.jpg,0.0,Telles,0.0,False,,u,14,1,0,0,0,6561,0,0.0,0.0,Telles,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,759,260,758,260,753,260,760,260,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,191,22,723,252,761,260,631,230,0.0,0.0
516,100.0,100.0,176297,0,0,7,-7,5,3,2.8,2.2,2,Marcus,2.2,335,True,,2023-05-12T13:30:09.746071Z,72,176297.jpg,5.9,Rashford,37.8,False,,a,14,1,205,10735832,0,7923759,0,0.3,28.5,Rashford,2880,17,7,13,39,0,0,0,2,0,0,21,530,892.2,462.5,1466.0,282.2,32,15.27,2.86,18.13,43.46,17,8,69,58,4,2,10,7,,,2.0,,3.0,,0.48,0.0,0.09,0.57,1.36,1.22,33,17,151,68,6,2,3,1,1.0,0.41
517,0.0,0.0,180184,0,0,-4,4,0,3,0.0,0.0,0,Donny,0.0,336,False,Knee injury - Expected back 01 Jul,2023-01-04T00:30:08.623291Z,51,180184.jpg,1.1,van de Beek,0.1,False,,i,14,1,8,8330,0,53666,0,0.0,1.6,Van de Beek,162,0,0,0,3,0,0,0,0,0,0,0,21,11.2,40.2,54.0,10.5,2,0.10,0.14,0.24,1.58,488,217,381,197,351,173,452,205,,,,,,,0.06,0.0,0.08,0.14,0.88,1.67,175,100,736,319,466,207,402,143,1.11,0.0
518,100.0,100.0,184667,0,0,-4,4,0,2,4.2,4.2,2,Victor,4.2,337,False,,2022-12-30T14:30:07.711871Z,41,184667.jpg,2.9,Lindelöf,1.6,False,,a,14,1,57,218943,0,62095,0,1.0,13.9,Lindelöf,1359,0,0,6,16,0,0,0,1,0,0,3,327,280.4,54.7,19.0,35.6,14,0.25,0.39,0.64,19.97,250,95,366,125,424,154,341,120,,,,,,,0.02,0.0,0.03,0.05,1.32,1.06,637,179,54,16,163,52,152,53,0.93,0.4
519,100.0,100.0,195851,0,0,-1,1,0,3,0.3,0.5,0,Scott,0.5,338,False,,2023-04-13T10:00:08.968532Z,49,195851.jpg,1.5,McTominay,0.2,False,,a,14,1,36,28257,0,48255,0,0.1,7.3,McTominay,1149,1,0,4,20,0,0,0,8,0,0,2,146,247.0,123.2,156.0,52.2,10,1.96,0.99,2.95,22.38,274,115,257,151,214,125,276,123,,,,,,,0.15,0.0,0.08,0.23,1.75,1.57,239,138,325,157,418,182,386,138,0.78,0.31
520,0.0,0.0,197365,0,0,0,0,0,2,0.0,0.0,0,Eric,0.0,339,False,Joined Marseille on loan - Expected back 01 Jul,2022-08-25T15:30:06.348925Z,40,197365.jpg,0.0,Bailly,0.3,False,,u,14,1,0,20468,0,150188,0,0.0,0.0,Bailly,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,586,207,572,205,534,195,590,206,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,663,189,430,143,598,207,322,117,0.0,0.0
521,100.0,100.0,209243,0,0,-4,4,1,3,3.0,5.5,9,Jadon,5.5,340,False,,2023-03-02T00:30:09.100456Z,71,209243.jpg,4.0,Sancho,3.3,False,,a,14,1,105,722517,0,1400533,0,0.8,14.8,Sancho,1683,6,3,13,18,0,0,0,0,0,0,8,375,433.8,571.6,426.0,143.2,21,4.02,4.13,8.15,24.95,150,62,45,37,83,53,75,53,,,,,,,0.21,0.0,0.22,0.43,1.33,0.96,39,20,21,9,58,27,99,33,1.12,0.7
522,100.0,100.0,214590,0,0,-2,2,1,2,2.8,3.5,0,Aaron,3.5,341,False,,2023-02-08T23:00:09.072016Z,43,214590.jpg,3.5,Wan-Bissaka,1.8,False,,a,14,1,67,390146,0,246838,0,0.8,15.6,Wan-Bissaka,1432,0,0,8,10,0,0,0,2,0,0,3,308,290.4,221.9,143.0,65.5,16,1.19,0.91,2.10,19.17,238,91,168,37,228,50,233,72,,,,,,,0.07,0.0,0.06,0.13,1.2,0.63,567,143,75,22,101,24,143,50,1.01,0.5
523,100.0,100.0,216051,0,0,3,-3,4,2,1.8,0.5,2,Diogo,0.5,342,False,,2023-02-03T14:00:09.276761Z,48,216051.jpg,3.9,Dalot Teixeira,6.3,False,,a,14,1,102,2822010,0,2636231,0,0.1,21.2,Dalot,2152,1,2,10,34,0,0,0,6,0,0,19,502,483.8,421.4,283.0,118.8,24,2.49,1.53,4.02,34.27,125,43,77,10,134,13,103,16,,,,,,,0.1,0.0,0.06,0.16,1.43,1.42,282,42,323,96,61,11,63,21,1.0,0.42
524,100.0,100.0,232937,0,0,-3,3,0,2,0.0,0.0,0,Brandon,0.0,343,False,,2022-09-30T15:30:07.209431Z,37,232937.jpg,0.0,Williams,2.8,False,,a,14,1,0,665362,0,625387,0,0.0,0.0,B.Williams,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,541,187,518,185,477,173,545,186,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,778,262,376,117,553,187,116,41,0.0,0.0
525,,,449434,0,0,-4,4,0,3,0.0,0.0,0,Anthony,0.0,344,False,,,46,449434.jpg,1.4,Elanga,0.4,False,,a,14,1,23,78352,0,142675,0,0.0,5.0,Elanga,417,0,1,2,2,0,0,0,0,0,0,0,53,52.4,78.8,162.0,28.7,5,0.65,0.98,1.63,4.79,443,193,328,172,210,123,377,171,,,,,,,0.14,0.0,0.21,0.35,1.03,0.43,336,201,682,278,433,188,303,103,1.08,0.43
526,100.0,100.0,148225,0,0,-7,7,0,4,3.3,4.2,1,Anthony,4.2,345,False,,2023-02-07T15:00:07.372239Z,63,148225.jpg,3.1,Martial,2.9,False,,a,14,1,66,1586178,0,1490159,0,0.7,10.5,Martial,970,6,3,7,8,0,0,0,0,0,0,4,230,305.6,179.5,376.0,85.5,11,6.03,1.46,7.49,13.57,229,24,200,28,100,33,168,29,,,,,1.0,,0.56,0.0,0.14,0.7,1.26,0.74,60,26,55,9,148,20,113,17,1.02,0.65
527,100.0,100.0,488404,0,0,-2,2,0,3,0.0,0.2,1,Facundo,0.2,347,False,,2022-08-01T17:30:04.900946Z,43,488404.jpg,1.0,Pellistri Rebollo,0.0,False,,a,14,1,4,3958,0,7508,0,0.0,0.9,Pellistri,60,0,0,0,1,0,0,0,0,0,0,0,14,7.4,1.8,2.0,1.0,0,0.00,0.02,0.02,0.78,496,222,475,230,471,230,511,231,,,,,,,0.0,0.0,0.03,0.03,1.17,1.5,581,312,363,175,487,216,588,232,0.0,0.0
